text,label,,
"@JudyMozes הציוץ הזה מזכיר לי את הבדיחה עם ההיא ששאלה את נהג האוטובוס הרבה שאלות, והוא שאל אותה בתגובה אם היא זונה",1,,
טוב טוב זה לא מצחיק אין לי לאן להתחפש לשרמוטה זונה כל האימוני סגר שלי הלכו פייפן,1,,
"מי אתה תראה איך אתה מקלל יבן זונה,",1,,
ראיתי עכשיו שוטרת אז שאלתי אותה אם זה תחפושות של שוטרת זונה סקסית מפה לשם מי בא לשחרר אותי בערבות,1,,
@onlyxangellll @noparmezanhinam תתעוררי זונה,1,,
@MayaBliAlef כולם היו אז מחפשות לזונות גם בלי עוד זהות כמו אחות ארנב או שוטרת זונה,1,,
"כוס אמא של דני אינגס, כמה חילופים בזבזנו על הבן זונה הזה. 
 25 להביא
 26 להוציא
 ואם 27 להביא שוב אז בכלל
 חלאה",1,,
@rabinyoli זונה בפרסית,1,,
@jacksdarksecret בן זונה,1,,
כוסאמא של הגננות והמורות ששולחות 130 תמונות מפורים בבית ספר ואני כמו בן זונה מוריד את כולן כדי לחפש שם את הילדים שלי למרות שממילא אני בעצמי צילמתי אותם הבוקר 20 תמונות מוצלחות בהרבה.,1,,
"@idaholloway זונה? חרדית? 
 תלוי באיזו חצר...",1,,
"בן 6 פנדה
 בת 10 פרה
 בת 17 זונה 
 הכל נגמר ב ה'",1,,
מועקה(4) התחפשה לבת של זונה,1,,
"@Orly_levy אהבת ישראל?! את מדברת?! חלאה נגועה בכלבת שכמותך. 
 
 זונה מכובדת לעומתך.",1,,
@MayaBliAlef @Rabinova ובעברית צחה: זונה או ברה,1,,
"בלאיץ'. בן זונה בוסני אאלט. דקה 119. לא רציתי ללכת בכלל, אבל השקענו בתחפושת והיה לי גם קטע של גאווה. חצי חטיבה מכבי, חצי הפועל תל אביב. מוות. מוות. מוות.",1,,
אימא של כןלכם זונה אני קמתי לספויילרים לא רוצה יותר אני חוסמת את כולכם,1,,
@augustxkiwi @swiftness91 @bettyxtio זונה,1,,
כוס של הדודה שלך יא סתום יראש צבע עפרון יבן זונה,1,,
"@HarelNoff כי אמא שלו זונה, זה למה!!
 מתישהו האפס הזה ייתקל בבנאדם שישרוף לו את הג'יפ במקום ואז אולי זה ייפסק.",1,,
בן זונה,1,,
@JohnRon07981683 איך זה זונה? לחשוף מרפק?,1,,
לא מישהו צפר לי עכשיו כמו בן זונה,1,,
איך מתחפשת לחרדית זונה?,1,,
@lousbestie @linpattinson בת זונה,1,,
"@MeravMichaeli רגב, מר חזיר וגברת זונה...
 איפה בדיוק המסכות???",1,,
@adin_dan אתה בעצמך עציץ יא בן זונה,1,,
יא שתול יא בולשת יא דוד של קרסו השוטר אמא שלך אתיופית יבן זונה,1,,
בואנה יבן זונה אתה תקשיב עכשיו לפני שאני עולה על הבמה נותן לך בראש שובר את הביצה אתה תשב בשקט,1,,
"תמר זנדברג היא זונה שמקוששת קולות לקראת הבחירות, בניסיון להשאר בכנסת. עדיין לא הפנימה שמר''צ לא רלוונטית, כי רוב הציבור מבין היטב למי שייכת ארץ ישראל.",1,,
"תקשיב לי טוב, תקשיב לי טוב יבן זונה אתה והחבר שלך, אתה יודע מה אני עושה לכם??",1,,
"יא בן של זונה, וואלק אתה תהיה בשקט לפני שאני ישבור לך תצורה, מי אתה בכלל?! מה אתה חושב?!?!!",1,,
@itamarbengvir למה אתה כועס אגון בן גביר. יאיר גולן לא כתב שאתה בן זונה או בן כלב או בן בלי יעל. נכון?,1,,
כוס של הדודה שלך יא סתום יראש צבע עפרון יבן זונה,1,,
@Maasiyahu הילד בן של זונה,1,,
"שב בשקט רגע יא ילד מפגר תקשיבבב, אמא שלך זונה אמא שלך זונה תקשיב טוב",1,,
שאני לא יבוא לחור שאתה גר בו ואעשה אותך ג'אנט לאופנוע יא בן זונה,1,,
@93ltxfrlss זונה כלבה,1,,
@onlyangelayla סתמי את הפה זונה מסריחה,1,,
איזה בן זונה.,1,,
@93ONLY @positionsexual יא זונה נלחצתי לשניה ואז נזכרתי שיש לי גם צילומי מסך שלך גזענית הומופובית ואנטישמית.,1,,
@iswmnoa @popkday סתמי וצעשי לי לייקים זונה,1,,
הפועל לא זונה https://t.co/WnwLISYyAX,1,,
@dwlior לא את זונה את שקרנית מסריחה ואת לא נפגשת איתי ואני אשנא אותך עד אז,1,,
@WhosEmili כי את זונה,1,,
"@morbaram כן 
 הבורקס פינוקים היה עטוף וסגור כמו סנדוויץ 
 
 ושטפתי ידיים אחרי 
 בכל מקרה מחוסן פעמיים עןד מינואר אז לא… https://t.co/2qEnO2Xd7c",1,,
"@kereneubach @HvmOal @kann_news @ReshetBet מתוקה שלי, עמבה לא קילל אותך בכלל. נפקנית זה זונה. זונה זה לא קללה. זה מ… https://t.co/qLPHOvtIc8",1,,
"@Nilya25820952 הזדמנות לחלק לחברים בכל העולם ולקבל שלמונים על חשבוננו.
 בן זונה אמיתי.",1,,
@almogxhabit @highesny @wh0reforluke זונה,1,,
"@ArielaGoesFake אני אוהבת יותר את הצליל של: ""בת של זונה!""",1,,
@YotYotam זה יהיה יותר עוצר לילי זונה.,1,,
@almogxhabit @NaturalZimprint @highesny סתמי זונה הוא תמיד היה נראה טוב,1,,
@highesny @almogxhabit @NaturalZimprint כי היא זונה חסרת טעם,1,,
@TheRealShtaKuro הבן זונה נראה כמוני https://t.co/k2KAPCgpJN,1,,
@ishayHilzenrat @rickicohen14 הוא לא אמר שדודי אמסלם הוא דובי אכפת לי בגלל שעוז היה בן זונה. קצת הבנת הנקרא לא תזיק לך.,1,,
@wh0reforluke @augustxkiwi מה קים עכשיו איזה זונה,1,,
@EldadYaniv יא חתיכת בן זונה אמא שלך בובה,1,,
"יאללה חגיגה, איפה הקוק, תביא ת'כסף ואת בפינה תתפשטי, זונה. חסינות מלאה ובית זונות מהשלטון, למי לסדר עבודה ועל מי לגזור קופון? כל עבריין מועד בא להיבחר כדי לצאת נקי, כל ח""כ שעף על עצמו ייקח כסף לכיס. בַּיָּמִים הָהֵם אֵין מֶלֶךְ בְּיִשְׂרָאֵל, אִישׁ הַיָּשָׁר בְּעֵינָיו יַעֲשֶׂה",1,,
@SYohananov @sharmootot היית רוצה להיות ידוע בצורה הזו? שמאות אוהדים יצעקו שאתה זונה?,1,,
"RT @bellayelin: סיפור מס 25
 ג'ארד קושנר.
 אביו של קושנר קיבל לא מזמן חנינה מטראמפ.הוא ישב בכלאעל עברות מס דונות אבל הסיפור המכוער הוא על הנ…",1,,
מי ילך יבן זונה אבא שלך רצח את רבין ילא מתבייש,1,,
@YinonMagal ביבי בן זונה מנהל מלחמה על גב הילדים שלנו באלף זונה,1,,
@stefaniaishot די זונה,1,,
@Shanna627 כןןן אני עצוב :( בן זונה חחח,1,,
"לא מבינה למה הסיסמת בחירות היא ״רוצים ממשלה שפויה״
 למה לא ממשלה טובה רצח? למה לא ממשלה בת זונה? למה לא רוצים ממשלה… https://t.co/kmFkgZySSO",1,,
@thefakeliaxtff @R4NBOOISM זונה,1,,
@thefakeliaxtff @R4NBOOISM זונה למה שאחליף את לוק לזה,1,,
"@misskarma6969 ""אולי אני זונה אבל לא שלך""
 משפט שמגיע לו להיות סטיקר",1,,
RT @ninashit_: סליחה אבל בבקשה שאני לא היחידה שקוראת את המילה ׳בתזונה׳ - בת זונה ?,1,,
איפה אפשר לקנות קשת אוזניים של זונה?,1,,
"@ArensteinNir @kereneubach @kann_news @ReshetBet כן, סלקציה כמו בשואה? אחי, עצה אישית, הסמים לא עושים לך טוב. פארנו… https://t.co/5aOVSgOoFf",1,,
בואנה מי שהמציא את האגו הזה חתיכת בן זונה מניאק,1,,
@IdaN_Hakarish אתמול בגבעתיים חציתי מעבר חציה וקפצתי קצת כאשר בחורה צרחה לידי: אבל מה יש לך מהההה יא בן של זונה תסע… https://t.co/8KeJgF77W1,1,,
@satturen @ElizaStanlen זונה אני אהיה בפורים,1,,
@Lehavi_Tactics @noamrivlin @AlephDalet אני שומע: ״עכשיו תאבד יבן זונה״,1,,
@Lehavi_Tactics תסתום תפה יבן זונה?,1,,
"@DicatateMe שוטרת זונה, אחות זונה, מלכה זונה, עטלף זונה...",1,,
RT @AnimeMarioGuy: לא! אני לא רוצה זונה עם זין!! https://t.co/oF9oLacYjQ,1,,
@GunnY_R6S מייי אתה בכלל שתרים את הקול שלך עלייייי יא ילד מפגר מייייי??? שאני לא יבוא לחוף שאתה גר בו עם אופניים יא… https://t.co/swqhvLWPc3,1,,
"יא בן של זונה, וואלק אתה תהיה בשקט לפני שאני ישבור לך תצורה, מי אתה בכלל?! מה אתה חושב?!?!!",1,,
@LittleW_SAndS בן זונה אפס,1,,
@Muhammad_Chan3 מאקימה דמות נהדרת אבל היא כל כך שרמוטה זונה מזדיינת אני רוצה לאנוס אותה אבל בקטע רע,1,,
@ZiatMoshe ״ערבי נשמה יהודי בן זונה״,1,,
@amirs74 @AmraniLidor @Ahmad_tibi גם נמשיך לשפוך במיוחד על הבן זונה המחבל היועץ של ערפאת ימח שימו,1,,
@BarNahum5 דווקא במקרה הזה ביבי זונה שלהם.,1,,
יבת זונה מה פיימוס ארה מה את מתלהבת מזה שאת טרנספובית ימזדיינת,1,,
"@softfatkitten @retetavalzmani @eyalhagever @rabinyoli ""הבן זונה הזה""🥲",1,,
@zeevshr בת זונה היא חלאה בעצמה,1,,
ביבי ימניאק צריכים בתים להתחתן ישראלים יבן זונה בבקשה,1,,
בפורים אני מתחפש לביבי זונה,1,,
", אבא שלך הורס קופסאות בפורט ימזדיין, מה קשור דוחות מה קשור יילד קטן, יא ילד מפגר אני יכול להיות אבא שלך ואח שלך וה… https://t.co/Kad2zkVlvR",1,,
"אמא שלך זונה אמא שלך זונה תקשיב טוב, אדון מיינסטרים היקר, השעה 12 ורבע בבוקר, הדבר שאני מציע לך לעשות, אני יתן לך אחי מצלמה, לך תעשה דשא בסקופ, אני יתן לך סיליקון לך תתקן חלונות באייסי, אתה רוצה אני יסדר לך עבודה של 96 תתדלק את הטיל, מי ילך יבן זונה אבא שלך רצח את רבין ילא מתבייש",1,,
"של אחותך, בוא כולכם עליי בוא, מי אתה בכלל יהומו מפגר יש לך קלפים של פוקימון יא מזדיין בתחת , אתה תהייה בשקט שאני מדבר, אתה תהיה בשקטטטט אתה אל תצעקקק, אתה תהיה בשקט פה תקשיב לי טוב, תקשיב לי טוב יבן זונה אתה והחבר שלך, אתה יודע מה אני עושה לכם?? שב בשקט רגע יא ילד מפגר תקשיבבב,",1,,
"נכנס עם היד, רגל, כל הגוף היא בכלל לא מרגישה אותך יא ילד מפגר, מי אתה בכלל יא מנסטרי, כוס של הדודה שלך יא סתום יראש צבע עפרון יבן זונה יא ראש מגנזיום כוס של האמאשך . אתה יודע מה מתאים לך? פוסטר ""שלום כיתה א"", מי אתה תראה איך אתה מקלל יבן זונה, אני מתחיל עם לירון ואיתך ועם הכוס",1,,
